Potential(V)	Current(uA)
1.694	3872
1.693	3812
1.692	3752
1.691	3694
1.69	3634
1.689	3576
1.688	3519
1.687	3463
1.686	3405
1.685	3349
1.684	3292
1.683	3239
1.682	3185
1.681	3132
1.68	3079
1.679	3027
1.678	2975
1.677	2929
1.676	2878
1.675	2829
1.674	2780
1.673	2732
1.672	2684
1.671	2637
1.67	2594
1.669	2546
1.668	2503
1.667	2458
1.666	2414
1.665	2372
1.664	2329
1.663	2288
1.662	2249
1.661	2207
1.66	2168
1.659	2129
1.658	2093
1.657	2054
1.656	2017
1.655	1982
1.654	1947
1.653	1911
1.652	1878
1.651	1844
1.65	1813
1.649	1780
1.648	1752
1.647	1721
1.646	1690
1.645	1661
1.644	1632
1.643	1604
1.642	1575
1.641	1549
1.64	1521
1.639	1496
1.638	1471
1.637	1446
1.636	1422
1.635	1398
1.634	1375
1.633	1354
1.632	1331
1.631	1310
1.63	1289
1.629	1270
1.628	1250
1.627	1230
1.626	1211
1.625	1194
1.624	1175
1.623	1159
1.622	1138
1.621	1122
1.62	1107
1.619	1092
1.618	1077
1.617	1063
1.616	1048
1.615	1034
1.614	1021
1.613	1008
1.612	996.4
1.611	983.6
1.61	971.9
1.609	960.6
1.608	949.8
1.607	938.8
1.606	928.3
1.605	917.8
1.604	908.6
1.603	899
1.602	889.7
1.601	880.9
1.6	872.4
1.599	864.1
1.598	856.2
1.597	848.2
1.596	841.2
1.595	833.4
1.594	826.6
1.593	819.9
1.592	814.1
1.591	808.5
1.59	801.8
1.589	796.2
1.588	790.4
1.587	785
1.587	779.8
1.586	774.6
1.584	769.7
1.584	765.3
1.583	760.3
1.582	756.1
1.581	752
1.58	748.2
1.579	743.8
1.578	740
1.577	736.4
1.576	733.3
1.575	729.8
1.574	726.8
1.573	723.7
1.572	721
1.571	718.1
1.57	715.7
1.569	712.9
1.568	710.7
1.567	708
1.566	705.9
1.565	704
1.564	702.3
1.563	700.5
1.562	698.4
1.561	696.7
1.56	695.2
1.559	693.4
1.558	691.7
1.557	690.3
1.556	688.9
1.555	688.2
1.554	686.4
1.553	685.4
1.552	684.2
1.551	683.4
1.55	682.5
1.549	681.4
1.548	680.4
1.547	679.9
1.546	678.9
1.545	678.4
1.544	677.6
1.543	677
1.542	676.4
1.541	676
1.54	675.5
1.539	675.2
1.538	674.4
1.537	674
1.536	674.2
1.535	673.9
1.534	673.7
1.533	673.2
1.532	672.8
1.531	672.6
1.53	672.5
1.529	672
1.528	671.8
1.527	671.5
1.526	671.6
1.525	671.2
1.524	671.2
1.523	671.1
1.522	671
1.521	670.9
1.52	671
1.519	670.7
1.518	671
1.517	670.6
1.516	670.7
1.515	670.8
1.514	670.8
1.513	670.9
1.512	670.9
1.511	670.9
1.51	671.1
1.509	670.8
1.508	671
1.507	671.4
1.506	671.4
1.505	671.5
1.504	671.3
1.503	671.5
1.502	671.5
1.501	671.4
1.5	671.5
1.499	671.5
1.498	671.5
1.497	671.6
1.496	671.6
1.495	671.7
1.494	671.7
1.493	671.9
1.492	671.9
1.491	672.1
1.49	671.9
1.489	672.1
1.488	671.9
1.487	672
1.486	672.2
1.485	672.2
1.484	672.2
1.483	672.3
1.482	672.4
1.481	672.8
1.48	672.3
1.479	672.8
1.478	672.9
1.477	672.8
1.476	672.8
1.475	672.8
1.474	672.8
1.473	672.8
1.472	673
1.471	673.2
1.47	673
1.469	672.9
1.468	673
1.467	672.9
1.467	673.2
1.466	673.1
1.464	673.2
1.463	673.1
1.463	673.3
1.462	673.4
1.461	673.5
1.46	673.3
1.459	673.4
1.458	673.4
1.457	673.7
1.456	673.6
1.455	673.7
1.454	673.6
1.453	673.9
1.452	674.4
1.451	674.1
1.45	674.1
1.449	673.9
1.448	674.1
1.447	674
1.446	674
1.445	674.1
1.444	674.1
1.443	674.1
1.442	674.2
1.441	674.2
1.44	674.5
1.439	674.2
1.438	674.4
1.437	674.5
1.436	674.6
1.435	674.7
1.434	674.7
1.433	674.8
1.432	675
1.431	674.8
1.43	675
1.429	674.9
1.428	675.2
1.427	675.2
1.426	675.3
1.425	675.4
1.424	675.7
1.423	676.1
1.422	676
1.421	675.9
1.42	676
1.419	676.2
1.418	676.1
1.417	676.2
1.416	676.2
1.415	676.4
1.414	676.5
1.413	676.8
1.412	676.6
1.411	676.8
1.41	676.6
1.409	676.8
1.408	677.1
1.407	677.2
1.406	677.2
1.405	677.5
1.404	677.6
1.403	678.1
1.402	677.8
1.401	678
1.4	678.1
1.399	678.4
1.398	678.7
1.397	678.7
1.396	678.8
1.395	679.5
1.394	679.8
1.393	679.9
1.392	679.8
1.391	680
1.39	680.1
1.389	680.1
1.388	680.5
1.387	680.5
1.386	680.8
1.385	680.9
1.384	681.1
1.383	681.3
1.382	681.7
1.381	681.6
1.38	681.9
1.379	682
1.378	682.5
1.377	682.6
1.376	682.8
1.375	682.9
1.374	683.4
1.373	683.4
1.372	683.6
1.371	683.8
1.37	684
1.369	684.1
1.368	684.5
1.367	684.6
1.366	685.4
1.365	685.5
1.364	685.6
1.363	685.8
1.362	686
1.361	686.4
1.36	686.2
1.359	686.5
1.358	686.7
1.357	687
1.356	687.2
1.355	687.3
1.354	687.6
1.353	687.9
1.352	687.8
1.351	688.2
1.35	688.3
1.349	688.6
1.348	688.7
1.347	688.9
1.346	689.1
1.346	689.4
1.344	689.5
1.343	689.6
1.343	689.7
1.342	690.1
1.341	690.1
1.34	690.4
1.339	690.9
1.338	690.9
1.337	691.2
1.336	691.2
1.335	691.3
1.334	691.1
1.333	691.3
1.332	691.2
1.331	691.3
1.33	691.4
1.329	691.5
1.328	691.3
1.327	691.5
1.326	691.5
1.325	691.5
1.324	691.4
1.323	691.4
1.322	691.5
1.321	691.6
1.32	691.6
1.319	691.4
1.318	691.3
1.317	691.3
1.316	691.2
1.315	691.2
1.314	690.9
1.313	690.8
1.312	690.5
1.311	690.4
1.31	690.4
1.309	690.4
1.308	690.2
1.307	689.8
1.306	689.6
1.305	689.4
1.304	689.2
1.303	688.6
1.302	688.2
1.301	687.8
1.3	687.7
1.299	687.1
1.298	686.8
1.297	686.1
1.296	686
1.295	685.2
1.294	684.7
1.293	684.2
1.292	683.6
1.291	682.9
1.29	682.4
1.289	681.6
1.288	681.3
1.287	680.3
1.286	679.8
1.285	679
1.284	678.2
1.283	677.4
1.282	676.9
1.281	676.1
1.28	675.2
1.279	674.4
1.278	673.4
1.277	672.5
1.276	671.4
1.275	670.6
1.274	669.1
1.273	668.3
1.272	667
1.271	666.1
1.27	664.7
1.269	663.6
1.268	662.4
1.267	661.3
1.266	660
1.265	658.6
1.264	657.2
1.263	656
1.262	654.5
1.261	653.2
1.26	651.7
1.259	650.4
1.258	648.7
1.257	647.3
1.256	645.9
1.255	644.1
1.254	642.9
1.253	640.9
1.252	639.3
1.251	637.7
1.25	635.7
1.249	633.8
1.248	632
1.247	630.1
1.246	628.7
1.245	626.2
1.244	624.3
1.243	622.2
1.242	620.3
1.241	618.4
1.24	616.2
1.239	614
1.238	612.1
1.237	609.8
1.236	607.8
1.235	605.4
1.234	603.1
1.233	600.7
1.232	598.5
1.231	596.2
1.23	593.9
1.229	591.3
1.228	589
1.227	586.5
1.226	584.2
1.226	582.2
1.224	579.3
1.223	576.7
1.222	574.2
1.222	571.8
1.221	569
1.219	566.4
1.219	563.5
1.218	561.1
1.217	558.2
1.216	555.4
1.215	552.6
1.214	549.7
1.213	546.8
1.212	544
1.211	541
1.21	538.5
1.209	535.2
1.208	532.4
1.207	529.4
1.206	526.4
1.205	523.4
1.204	520.3
1.203	517.2
1.202	514.4
1.201	511
1.2	508
1.199	504.9
1.198	502.3
1.197	499.3
1.196	495.8
1.195	492.8
1.194	489.4
1.193	486.4
1.192	483
1.191	479.7
1.19	476.4
1.189	473.5
1.188	470
1.187	466.7
1.186	463.3
1.185	460.1
1.184	456.6
1.183	453.5
1.182	450
1.181	446.7
1.18	443.2
1.179	439.9
1.178	436.7
1.177	433.2
1.176	429.6
1.175	426.2
1.174	422.7
1.173	419.7
1.172	415.9
1.171	412.5
1.17	409.1
1.169	406
1.168	403
1.167	399.1
1.166	395.6
1.165	392.1
1.164	388.7
1.163	385.4
1.162	381.8
1.161	378.3
1.16	375
1.159	371.4
1.158	368.1
1.157	364.5
1.156	361.1
1.155	357.5
1.154	354.1
1.153	350.7
1.152	347.4
1.151	343.8
1.15	340.4
1.149	337
1.148	333.7
1.147	330.1
1.146	326.8
1.145	323.3
1.144	320
1.143	316.6
1.142	313.3
1.141	310.2
1.14	306.7
1.139	303.6
1.138	300.2
1.137	296.9
1.136	293.5
1.135	290.1
1.134	286.7
1.133	283.5
1.132	280.1
1.131	277.1
1.13	273.6
1.129	270.4
1.128	267.2
1.127	264
1.126	260.8
1.125	257.6
1.124	254.4
1.123	251.4
1.122	248.1
1.121	245
1.12	241.9
1.119	238.9
1.118	235.7
1.117	232.7
1.116	229.6
1.115	226.7
1.114	223.6
1.113	220.8
1.112	217.8
1.111	214.9
1.11	212.1
1.109	209.1
1.108	206.2
1.107	203.3
1.106	200.5
1.105	197.6
1.104	194.9
1.103	192
1.102	189.4
1.102	186.6
1.101	183.9
1.099	181.2
1.099	178.5
1.098	175.8
1.097	173.2
1.096	170.5
1.095	168.1
1.094	165.3
1.093	162.8
1.092	160.3
1.091	157.8
1.09	155.4
1.089	152.9
1.088	150.4
1.087	148
1.086	145.6
1.085	143.5
1.084	141.1
1.083	138.7
1.082	136.5
1.081	134.3
1.08	132.1
1.079	129.8
1.078	127.7
1.077	125.5
1.076	123.3
1.075	121.3
1.074	119.2
1.073	117.1
1.072	115.1
1.071	113
1.07	111.1
1.069	109.1
1.068	107.2
1.067	105.2
1.066	103.4
1.065	101.5
1.064	99.69
1.063	97.92
1.062	96.15
1.061	94.38
1.06	92.68
1.059	90.93
1.058	89.32
1.057	87.71
1.056	86.05
1.055	84.49
1.054	82.87
1.053	81.39
1.052	79.78
1.051	78.31
1.05	76.82
1.049	75.35
1.048	73.93
1.047	72.48
1.046	71.09
1.045	69.75
1.044	68.35
1.043	67.07
1.042	65.75
1.041	64.49
1.04	63.2
1.039	61.96
1.038	60.73
1.037	59.57
1.036	58.38
1.035	57.22
1.034	56.07
1.033	54.98
1.032	53.87
1.031	52.82
1.03	51.73
1.029	50.72
1.028	49.76
1.027	48.76
1.026	47.77
1.025	46.81
1.024	45.88
1.023	44.95
1.022	44.04
1.021	43.18
1.02	42.28
1.019	41.41
1.018	40.58
1.017	39.76
1.016	38.99
1.015	38.16
1.014	37.39
1.013	36.62
1.012	35.88
1.011	35.19
1.01	34.43
1.009	33.72
1.008	33.03
1.007	32.35
1.006	31.7
1.005	31.04
1.004	30.4
1.003	29.77
1.002	29.17
1.001	28.56
1	28.01
0.999	27.45
0.998	26.88
0.997	26.32
0.996	25.8
0.995	25.28
0.994	24.75
0.993	24.25
0.992	23.74
0.991	23.29
0.99	22.79
0.989	22.33
0.988	21.87
0.987	21.45
0.986	21.01
0.985	20.58
0.984	20.17
0.983	19.76
0.982	19.36
0.982	18.97
0.981	18.58
0.979	18.21
0.978	17.83
0.978	17.49
0.977	17.14
0.976	16.79
0.975	16.45
0.974	16.12
0.973	15.81
0.972	15.51
0.971	15.2
0.97	14.9
0.969	14.6
0.968	14.31
0.967	14.04
0.966	13.75
0.965	13.49
0.964	13.22
0.963	12.96
0.962	12.7
0.961	12.45
0.96	12.2
0.959	11.98
0.958	11.74
0.957	11.51
0.956	11.28
0.955	11.06
0.954	10.84
0.953	10.63
0.952	10.44
0.951	10.24
0.95	10.03
0.949	9.841
0.948	9.662
0.947	9.468
0.946	9.292
0.945	9.12
0.944	8.95
0.943	8.786
0.942	8.616
0.941	8.44
0.94	8.289
0.939	8.128
0.938	7.986
0.937	7.82
0.936	7.676
0.935	7.534
0.934	7.395
0.933	7.254
0.932	7.124
0.931	6.98
0.93	6.857
0.929	6.719
0.928	6.598
0.927	6.477
0.926	6.358
0.925	6.247
0.924	6.117
0.923	6.01
0.922	5.895
0.921	5.783
0.92	5.682
0.919	5.581
0.918	5.475
0.917	5.379
0.916	5.282
0.915	5.185
0.914	5.1
0.913	5.01
0.912	4.901
0.911	4.815
0.91	4.72
0.909	4.648
0.908	4.553
0.907	4.477
0.906	4.395
0.905	4.317
0.904	4.234
0.903	4.155
0.902	4.084
0.901	4.007
0.9	3.927
0.899	3.866
0.898	3.79
0.897	3.719
0.896	3.656
0.895	3.585
0.894	3.527
0.893	3.463
0.892	3.394
0.891	3.337
0.89	3.27
0.889	3.224
0.888	3.147
0.887	3.107
0.886	3.05
0.885	2.994
0.884	2.942
0.883	2.882
0.882	2.826
0.881	2.771
0.88	2.733
0.879	2.678
0.878	2.631
0.877	2.576
0.876	2.528
0.875	2.484
0.874	2.442
0.873	2.385
0.872	2.349
0.871	2.306
0.87	2.263
0.869	2.225
0.868	2.178
0.867	2.141
0.866	2.104
0.865	2.06
0.864	2.025
0.863	1.982
0.862	1.943
0.861	1.909
0.861	1.872
0.859	1.841
0.858	1.805
0.858	1.764
0.857	1.74
0.856	1.694
0.855	1.672
0.854	1.631
0.853	1.601
0.852	1.572
0.851	1.533
0.85	1.505
0.849	1.467
0.848	1.436
0.847	1.416
0.846	1.39
0.845	1.362
0.844	1.333
0.843	1.301
0.842	1.277
0.841	1.247
0.84	1.214
0.839	1.2
0.838	1.17
0.837	1.142
0.836	1.125
0.835	1.094
0.834	1.07
0.833	1.035
0.832	1.024
0.831	1.005
0.83	0.9709
0.829	0.9545
0.828	0.9257
0.827	0.9025
0.826	0.8871
0.825	0.8606
0.824	0.8395
0.823	0.8217
0.822	0.7937
0.821	0.7795
0.82	0.7656
0.819	0.7398
0.818	0.7153
0.817	0.69
0.816	0.6812
0.815	0.651
0.814	0.6363
0.813	0.6223
0.812	0.5926
0.811	0.5854
0.81	0.5613
0.809	0.5447
0.808	0.5248
0.807	0.5125
0.806	0.4971
0.805	0.4672
0.804	0.4486
0.803	0.4399
0.802	0.4217
0.801	0.4044
0.8	0.3897
0.799	0.3689
0.798	0.3562
0.797	0.3307
0.796	0.3181
0.795	0.3021
0.794	0.2855
0.793	0.2756
0.792	0.2644
0.791	0.2444
0.79	0.2198
0.789	0.2069
0.788	0.1977
0.787	0.1742
0.786	0.1592
0.785	0.1342
0.784	0.1257
0.783	0.1138
0.782	0.09296
0.781	0.08762
0.78	0.06945
0.779	0.0458
0.778	0.03431
0.777	0.01862
0.776	0.00608
0.775	-0.01342
0.774	-0.03498
0.773	-0.03774
0.772	-0.05877
0.771	-0.06683
0.77	-0.08204
0.769	-0.1025
0.768	-0.1124
0.767	-0.1214
0.766	-0.1405
0.765	-0.1547
0.764	-0.172
0.763	-0.1798
0.762	-0.1992
0.761	-0.2116
0.76	-0.231
0.759	-0.2395
0.758	-0.2535
0.757	-0.2692
0.756	-0.2845
0.755	-0.2974
0.754	-0.3147
0.753	-0.3279
0.752	-0.3455
0.751	-0.3527
0.75	-0.3661
0.749	-0.3774
0.748	-0.3954
0.747	-0.4103
0.746	-0.4163
0.745	-0.4319
0.744	-0.4456
0.743	-0.4626
0.742	-0.4748
0.741	-0.4902
0.741	-0.5018
0.739	-0.5171
0.738	-0.5302
0.737	-0.5434
0.737	-0.5574
0.736	-0.5727
0.734	-0.586
0.734	-0.5963
0.733	-0.6115
0.732	-0.6225
0.731	-0.6346
0.73	-0.6514
0.729	-0.6632
0.728	-0.6785
0.727	-0.6922
0.726	-0.7019
0.725	-0.7193
0.724	-0.7304
0.723	-0.7387
0.722	-0.7506
0.721	-0.7742
0.72	-0.7821
0.719	-0.792
0.718	-0.8063
0.717	-0.82
0.716	-0.8363
0.715	-0.8465
0.714	-0.8598
0.713	-0.8712
0.712	-0.8846
0.711	-0.8992
0.71	-0.9084
0.709	-0.9183
0.708	-0.9308
0.707	-0.951
0.706	-0.963
0.705	-0.9737
0.704	-0.988
0.703	-0.9985
0.702	-1.017
0.701	-1.03
0.7	-1.036
0.699	-1.049
0.698	-1.064
0.697	-1.084
0.696	-1.084
0.695	-1.11
0.694	-1.119
0.693	-1.118
0.692	-1.138
0.691	-1.153
0.69	-1.151
0.689	-1.158
0.688	-1.175
0.687	-1.192
0.686	-1.202
0.685	-1.213
0.684	-1.212
0.683	-1.252
0.682	-1.262
0.681	-1.274
0.68	-1.286
0.679	-1.294
0.678	-1.307
0.677	-1.318
0.676	-1.329
0.675	-1.345
0.674	-1.355
0.673	-1.365
0.672	-1.374
0.671	-1.379
0.67	-1.399
0.669	-1.408
0.668	-1.417
0.667	-1.431
0.666	-1.435
0.665	-1.453
0.664	-1.458
0.663	-1.465
0.662	-1.477
0.661	-1.493
0.66	-1.5
0.659	-1.513
0.658	-1.521
0.657	-1.537
0.656	-1.54
0.655	-1.555
0.654	-1.556
0.653	-1.573
0.652	-1.583
0.651	-1.585
0.65	-1.596
0.649	-1.608
0.648	-1.617
0.647	-1.627
0.646	-1.636
0.645	-1.644
0.644	-1.653
0.643	-1.66
0.642	-1.666
0.641	-1.679
0.64	-1.683
0.639	-1.694
0.638	-1.702
0.637	-1.715
0.636	-1.719
0.635	-1.725
0.634	-1.732
0.633	-1.731
0.632	-1.741
0.631	-1.755
0.63	-1.76
0.629	-1.759
0.628	-1.778
0.627	-1.784
0.626	-1.788
0.625	-1.801
0.624	-1.801
0.623	-1.811
0.622	-1.818
0.621	-1.826
0.62	-1.832
0.619	-1.838
0.618	-1.843
0.617	-1.855
0.617	-1.857
0.616	-1.864
0.614	-1.865
0.614	-1.87
0.613	-1.879
0.612	-1.882
0.611	-1.89
0.61	-1.891
0.609	-1.897
0.608	-1.903
0.607	-1.911
0.606	-1.907
0.605	-1.911
0.604	-1.921
0.603	-1.925
0.602	-1.927
0.601	-1.935
0.6	-1.94
0.599	-1.948
0.598	-1.948
0.597	-1.955
0.596	-1.961
0.595	-1.962
0.594	-1.962
0.593	-1.961
0.592	-1.973
0.591	-1.979
0.59	-1.977
0.589	-1.988
0.588	-1.984
0.587	-1.991
0.586	-1.994
0.585	-1.997
0.584	-2.005
0.583	-2.002
0.582	-2.01
0.581	-2.009
0.58	-2.012
0.579	-2.012
0.578	-2.011
0.577	-2.017
0.576	-2.019
0.575	-2.023
0.574	-2.031
0.573	-2.03
0.572	-2.033
0.571	-2.032
0.57	-2.034
0.569	-2.038
0.568	-2.042
0.567	-2.038
0.566	-2.048
0.565	-2.048
0.564	-2.054
0.563	-2.052
0.562	-2.048
0.561	-2.052
0.56	-2.051
0.559	-2.061
0.558	-2.058
0.557	-2.062
0.556	-2.065
0.555	-2.066
0.554	-2.07
0.553	-2.064
0.552	-2.067
0.551	-2.068
0.55	-2.073
0.549	-2.071
0.548	-2.073
0.547	-2.077
0.546	-2.077
0.545	-2.078
0.544	-2.079
0.543	-2.08
0.542	-2.08
0.541	-2.083
0.54	-2.088
0.539	-2.084
0.538	-2.088
0.537	-2.089
0.536	-2.087
0.535	-2.085
0.534	-2.095
0.533	-2.091
0.532	-2.099
0.531	-2.089
0.53	-2.106
0.529	-2.095
0.528	-2.101
0.527	-2.097
0.526	-2.105
0.525	-2.1
0.524	-2.106
0.523	-2.106
0.522	-2.109
0.521	-2.111
0.52	-2.105
0.519	-2.107
0.518	-2.11
0.517	-2.116
0.516	-2.119
0.515	-2.118
0.514	-2.124
0.513	-2.116
0.512	-2.121
0.511	-2.122
0.51	-2.125
0.509	-2.129
0.508	-2.127
0.507	-2.129
0.506	-2.127
0.505	-2.138
0.504	-2.133
0.503	-2.14
0.502	-2.137
0.501	-2.146
0.5	-2.142
0.499	-2.151
0.498	-2.151
0.497	-2.155
0.496	-2.15
0.496	-2.159
0.494	-2.16
0.493	-2.162
0.493	-2.156
0.492	-2.161
0.491	-2.172
0.49	-2.171
0.489	-2.172
0.488	-2.174
0.487	-2.184
0.486	-2.18
0.485	-2.19
0.484	-2.188
0.483	-2.199
0.482	-2.193
0.481	-2.201
0.48	-2.199
0.479	-2.208
0.478	-2.216
0.477	-2.214
0.476	-2.221
0.475	-2.225
0.474	-2.227
0.473	-2.232
0.472	-2.235
0.471	-2.244
0.47	-2.25
0.469	-2.255
0.468	-2.254
0.467	-2.259
0.466	-2.265
0.465	-2.264
0.464	-2.271
0.463	-2.275
0.462	-2.279
0.461	-2.285
0.46	-2.295
0.459	-2.307
0.458	-2.307
0.457	-2.312
0.456	-2.333
0.455	-2.319
0.454	-2.33
0.453	-2.339
0.452	-2.347
0.451	-2.356
0.45	-2.365
0.449	-2.361
0.448	-2.381
0.447	-2.374
0.446	-2.397
0.445	-2.398
0.444	-2.402
0.443	-2.408
0.442	-2.424
0.441	-2.429
0.44	-2.439
0.439	-2.452
0.438	-2.455
0.437	-2.472
0.436	-2.462
0.435	-2.473
0.434	-2.486
0.433	-2.499
0.432	-2.498
0.431	-2.52
0.43	-2.537
0.429	-2.536
0.428	-2.543
0.427	-2.562
0.426	-2.564
0.425	-2.578
0.424	-2.592
0.423	-2.598
0.422	-2.609
0.421	-2.618
0.42	-2.63
0.419	-2.634
0.418	-2.66
0.417	-2.668
0.416	-2.682
0.415	-2.695
0.414	-2.702
0.413	-2.716
0.412	-2.731
0.411	-2.744
0.41	-2.755
0.409	-2.769
0.408	-2.769
0.407	-2.782
0.406	-2.808
0.405	-2.823
0.404	-2.832
0.403	-2.852
0.402	-2.86
0.401	-2.873
0.4	-2.894
0.399	-2.901
0.398	-2.922
0.397	-2.93
0.396	-2.953
0.395	-2.978
0.394	-2.984
0.393	-3.002
0.392	-3.026
0.391	-3.029
0.39	-3.056
0.389	-3.067
0.388	-3.098
0.387	-3.11
0.386	-3.126
0.385	-3.136
0.384	-3.161
0.383	-3.184
0.382	-3.202
0.381	-3.217
0.38	-3.235
0.379	-3.251
0.378	-3.265
0.377	-3.289
0.376	-3.308
0.376	-3.335
0.374	-3.346
0.373	-3.373
0.373	-3.401
0.372	-3.416
0.371	-3.433
0.369	-3.453
0.369	-3.48
0.368	-3.505
0.367	-3.524
0.366	-3.555
0.365	-3.573
0.364	-3.589
0.363	-3.609
0.362	-3.645
0.361	-3.661
0.36	-3.686
0.359	-3.718
0.358	-3.733
0.357	-3.76
0.356	-3.784
0.355	-3.807
0.354	-3.844
0.353	-3.859
0.352	-3.885
0.351	-3.91
0.35	-3.931
0.349	-3.963
0.348	-3.995
0.347	-4.015
0.346	-4.037
0.345	-4.068
0.344	-4.094
0.343	-4.125
0.342	-4.15
0.341	-4.186
0.34	-4.21
0.339	-4.243
0.338	-4.264
0.337	-4.293
0.336	-4.328
0.335	-4.355
0.334	-4.381
0.333	-4.419
0.332	-4.441
0.331	-4.477
0.33	-4.51
0.329	-4.547
0.328	-4.569
0.327	-4.606
0.326	-4.619
0.325	-4.671
0.324	-4.686
0.323	-4.725
0.322	-4.757
0.321	-4.781
0.32	-4.816
0.319	-4.85
0.318	-4.884
0.317	-4.912
0.316	-4.949
0.315	-4.982
0.314	-5.015
0.313	-5.04
0.312	-5.082
0.311	-5.113
0.31	-5.149
0.309	-5.18
0.308	-5.21
0.307	-5.239
0.306	-5.27
0.305	-5.313
0.304	-5.335
0.303	-5.383
0.302	-5.403
0.301	-5.444
0.3	-5.461
0.299	-5.498
0.298	-5.533
0.297	-5.56
0.296	-5.593
0.295	-5.615
0.294	-5.626
0.293	-5.655
0.292	-5.698
0.291	-5.712
0.29	-5.757
0.289	-5.769
0.288	-5.799
0.287	-5.813
0.286	-5.838
0.285	-5.857
0.284	-5.862
0.283	-5.89
0.282	-5.919
0.281	-5.937
0.28	-5.963
0.279	-6.274
0.278	-6.315
0.277	-6.351
0.276	-6.387
0.275	-6.439
0.274	-6.464
0.273	-6.511
0.272	-6.544
0.271	-6.575
0.27	-6.617
0.269	-6.666
0.268	-6.69
0.267	-6.711
0.266	-6.761
0.265	-6.806
0.264	-6.84
0.263	-6.869
0.262	-6.912
0.261	-6.944
0.26	-6.985
0.259	-7.02
0.258	-7.063
0.257	-7.106
0.256	-7.129
0.256	-7.18
0.254	-7.212
0.253	-7.243
0.252	-7.293
0.252	-7.324
0.251	-7.362
0.249	-7.397
0.249	-7.429
0.248	-7.457
0.247	-7.503
0.246	-7.545
0.245	-7.572
0.244	-7.617
0.243	-7.646
0.242	-7.695
0.241	-7.732
0.24	-7.74
0.239	-7.771
0.238	-7.812
0.237	-7.851
0.236	-7.884
0.235	-7.92
0.234	-7.968
0.233	-7.986
0.232	-8.039
0.231	-8.063
0.23	-8.101
0.229	-8.14
0.228	-8.166
0.227	-8.205
0.226	-8.252
0.225	-8.282
0.224	-8.301
0.223	-8.357
0.222	-8.373
0.221	-8.415
0.22	-8.456
0.219	-8.485
0.218	-8.514
0.217	-8.549
0.216	-8.566
0.215	-8.621
0.214	-8.647
0.213	-8.682
0.212	-8.719
0.211	-8.73
0.21	-8.773
0.209	-8.79
0.208	-8.832
0.207	-8.879
0.206	-8.883
0.205	-8.928
0.204	-8.971
0.203	-8.986
0.202	-9.016
0.201	-9.042
0.2	-9.089
0.199	-9.106
0.198	-9.138
0.197	-9.182
0.196	-9.207
0.195	-9.245
0.194	-9.276
0.193	-9.308
0.192	-9.344
0.191	-9.366
0.19	-9.4
0.189	-9.434
0.188	-9.461
0.187	-9.504
0.186	-9.52
0.185	-9.559
0.184	-9.583
0.183	-9.596
0.182	-9.64
0.181	-9.661
0.18	-9.692
0.181	-9.299
0.182	-8.974
0.183	-8.64
0.184	-8.366
0.185	-8.082
0.186	-7.821
0.187	-7.577
0.188	-7.327
0.189	-7.097
